parameters,metric_score,training_stats,eval_stats,trial_id,trial_dir,time_this_iter_s,should_checkpoint,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.15000000596046448,"{""training"": {""label"": {""accuracy"": [0.1995212733745575], ""accuracy_micro"": [0.24344569444656372], ""hits_at_k"": [0.594095766544342], ""loss"": [15.093941688537598], ""roc_auc"": [0.5182908773422241]}, ""combined"": {""loss"": [15.093941688537598]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448], ""accuracy_micro"": [0.07894736528396606], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.8855961561203003], ""roc_auc"": [0.5374725461006165]}, ""combined"": {""loss"": [1.8855961561203003]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044], ""accuracy_micro"": [0.25], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.6063629388809204], ""roc_auc"": [0.6672045588493347]}, ""combined"": {""loss"": [1.6063629388809204]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,2.717278003692627,True,False,1,2026-04-15_14-34-27,1776234867,2.717278003692627,3568387,ubunto,202.113.76.55,2.717278003692627,1
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.24166667461395264,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017], ""hits_at_k"": [0.594095766544342, 0.6521382927894592], ""loss"": [15.093941688537598, 1.9053912162780762], ""roc_auc"": [0.5182908773422241, 0.5533431172370911]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579], ""loss"": [1.8855961561203003, 1.7397217750549316], ""roc_auc"": [0.5374725461006165, 0.6038964986801147]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277], ""accuracy_micro"": [0.25, 0.2368421107530594], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058], ""loss"": [1.6063629388809204, 1.7349998950958252], ""roc_auc"": [0.6672045588493347, 0.5945484638214111]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,3.8885016441345215,True,False,2,2026-04-15_14-34-31,1776234871,6.605779647827148,3568387,ubunto,202.113.76.55,6.605779647827148,2
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.7199606895446777,True,False,3,2026-04-15_14-34-31,1776234871,7.325740337371826,3568387,ubunto,202.113.76.55,7.325740337371826,3
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639, 0.514319121837616], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013, 0.5617977380752563], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753, 0.8669361472129822], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297, 0.8039237856864929]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896, 0.2199999988079071], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637, 0.6500000357627869], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192, 0.5910142064094543]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714, 0.2827957272529602], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606, 0.28947368264198303], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838, 0.7374229431152344], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831, 0.6252511739730835]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.6344497203826904,True,False,4,2026-04-15_14-34-32,1776234872,7.960190057754517,3568387,ubunto,202.113.76.55,7.960190057754517,4
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639, 0.514319121837616, 0.6363936066627502], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013, 0.5617977380752563, 0.6741573214530945], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753, 0.8669361472129822, 0.968744695186615], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297, 0.8039237856864929, 0.900809645652771]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896, 0.2199999988079071, 0.24500000476837158], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2631579041481018], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637, 0.6500000357627869, 0.6533333659172058], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192, 0.5910142064094543, 0.594560444355011]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714, 0.2827957272529602, 0.3613978922367096], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606, 0.28947368264198303, 0.3815789520740509], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838, 0.7374229431152344, 0.7494219541549683], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831, 0.6252511739730835, 0.6780209541320801]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.6431167125701904,True,False,5,2026-04-15_14-34-33,1776234873,8.603306770324707,3568387,ubunto,202.113.76.55,8.603306770324707,5
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639, 0.514319121837616, 0.6363936066627502, 0.7501382827758789], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013, 0.5617977380752563, 0.6741573214530945, 0.7865168452262878], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753, 0.8669361472129822, 0.968744695186615, 0.9827446937561035], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297, 0.8039237856864929, 0.900809645652771, 0.9432536959648132]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896, 0.2199999988079071, 0.24500000476837158, 0.25333333015441895], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2631579041481018, 0.15789473056793213], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637, 0.6500000357627869, 0.6533333659172058, 0.6349999904632568], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192, 0.5910142064094543, 0.594560444355011, 0.5526930689811707]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714, 0.2827957272529602, 0.3613978922367096, 0.3555605411529541], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606, 0.28947368264198303, 0.3815789520740509, 0.3947368562221527], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838, 0.7374229431152344, 0.7494219541549683, 0.7013911604881287], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831, 0.6252511739730835, 0.6780209541320801, 0.6529538035392761]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.6486079692840576,True,False,6,2026-04-15_14-34-33,1776234873,9.251914739608765,3568387,ubunto,202.113.76.55,9.251914739608765,6
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639, 0.514319121837616, 0.6363936066627502, 0.7501382827758789, 0.8487340211868286], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013, 0.5617977380752563, 0.6741573214530945, 0.7865168452262878, 0.8651685118675232], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753, 0.8669361472129822, 0.968744695186615, 0.9827446937561035, 0.9959999918937683], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238, 0.47206833958625793], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297, 0.8039237856864929, 0.900809645652771, 0.9432536959648132, 0.9743951559066772]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238, 0.47206833958625793]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896, 0.2199999988079071, 0.24500000476837158, 0.25333333015441895, 0.18666666746139526], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2631579041481018, 0.15789473056793213, 0.2631579041481018], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637, 0.6500000357627869, 0.6533333659172058, 0.6349999904632568, 0.6950000524520874], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757, 2.5837271213531494], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192, 0.5910142064094543, 0.594560444355011, 0.5526930689811707, 0.5025633573532104]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757, 2.5837271213531494]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714, 0.2827957272529602, 0.3613978922367096, 0.3555605411529541, 0.355881929397583], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606, 0.28947368264198303, 0.3815789520740509, 0.3947368562221527, 0.3684210479259491], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838, 0.7374229431152344, 0.7494219541549683, 0.7013911604881287, 0.7524421215057373], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025, 2.789421796798706], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831, 0.6252511739730835, 0.6780209541320801, 0.6529538035392761, 0.6293829679489136]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025, 2.789421796798706]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.7537515163421631,True,False,7,2026-04-15_14-34-34,1776234874,10.005666255950928,3568387,ubunto,202.113.76.55,10.005666255950928,7
"{""trainer.learning_rate"": 0.01, ""trainer.batch_size"": 16, ""input_features.text.encoder.dropout"": 0.2828614473527921}",0.30000001192092896,"{""training"": {""label"": {""accuracy"": [0.1995212733745575, 0.2097659558057785, 0.2957978844642639, 0.514319121837616, 0.6363936066627502, 0.7501382827758789, 0.8487340211868286, 0.8957340717315674], ""accuracy_micro"": [0.24344569444656372, 0.24719101190567017, 0.34456929564476013, 0.5617977380752563, 0.6741573214530945, 0.7865168452262878, 0.8651685118675232, 0.9026217460632324], ""hits_at_k"": [0.594095766544342, 0.6521382927894592, 0.7036808729171753, 0.8669361472129822, 0.968744695186615, 0.9827446937561035, 0.9959999918937683, 0.9895000457763672], ""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238, 0.47206833958625793, 0.5312693119049072], ""roc_auc"": [0.5182908773422241, 0.5533431172370911, 0.6438121795654297, 0.8039237856864929, 0.900809645652771, 0.9432536959648132, 0.9743951559066772, 0.9845045804977417]}, ""combined"": {""loss"": [15.093941688537598, 1.9053912162780762, 1.5600136518478394, 1.3363429307937622, 1.0111113786697388, 0.7639203071594238, 0.47206833958625793, 0.5312693119049072]}}, ""validation"": {""label"": {""accuracy"": [0.15000000596046448, 0.24166667461395264, 0.30000001192092896, 0.2199999988079071, 0.24500000476837158, 0.25333333015441895, 0.18666666746139526, 0.23666666448116302], ""accuracy_micro"": [0.07894736528396606, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2631579041481018, 0.15789473056793213, 0.2631579041481018, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.7533333897590637, 0.6500000357627869, 0.6533333659172058, 0.6349999904632568, 0.6950000524520874, 0.5850000381469727], ""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757, 2.5837271213531494, 2.6553938388824463], ""roc_auc"": [0.5374725461006165, 0.6038964986801147, 0.6302624940872192, 0.5910142064094543, 0.594560444355011, 0.5526930689811707, 0.5025633573532104, 0.46609729528427124]}, ""combined"": {""loss"": [1.8855961561203003, 1.7397217750549316, 1.670904278755188, 2.045534372329712, 1.8548942804336548, 2.267934560775757, 2.5837271213531494, 2.6553938388824463]}}, ""test"": {""label"": {""accuracy"": [0.24392157793045044, 0.20804953575134277, 0.30980393290519714, 0.2827957272529602, 0.3613978922367096, 0.3555605411529541, 0.355881929397583, 0.2745945155620575], ""accuracy_micro"": [0.25, 0.2368421107530594, 0.32894736528396606, 0.28947368264198303, 0.3815789520740509, 0.3947368562221527, 0.3684210479259491, 0.30263158679008484], ""hits_at_k"": [0.6000000238418579, 0.6533333659172058, 0.7720777988433838, 0.7374229431152344, 0.7494219541549683, 0.7013911604881287, 0.7524421215057373, 0.810883641242981], ""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025, 2.789421796798706, 1.8846890926361084], ""roc_auc"": [0.6672045588493347, 0.5945484638214111, 0.6590965986251831, 0.6252511739730835, 0.6780209541320801, 0.6529538035392761, 0.6293829679489136, 0.593403697013855]}, ""combined"": {""loss"": [1.6063629388809204, 1.7349998950958252, 1.5685219764709473, 1.7315540313720703, 1.567946195602417, 1.6830198764801025, 2.789421796798706, 1.8846890926361084]}}}",{},519468fc,/home/yhz/local_iot/banckend/storage/trained_models/latest/TextCNN_Hyperopt/hyperopt/trial_519468fc/,0.7234587669372559,True,False,8,2026-04-15_14-34-35,1776234875,10.729125022888184,3568387,ubunto,202.113.76.55,10.729125022888184,8
