parameters,metric_score,training_stats,eval_stats,trial_id,trial_dir,time_this_iter_s,should_checkpoint,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907], ""accuracy_micro"": [0.2996254563331604], ""hits_at_k"": [0.5857872366905212], ""loss"": [1.5797460079193115], ""roc_auc"": [0.48586010932922363]}, ""combined"": {""loss"": [1.5797460079193115]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224], ""accuracy_micro"": [0.21052631735801697], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.6863905191421509], ""roc_auc"": [0.595051109790802]}, ""combined"": {""loss"": [1.6863905191421509]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224], ""accuracy_micro"": [0.22368420660495758], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.6192126274108887], ""roc_auc"": [0.5762001276016235]}, ""combined"": {""loss"": [1.6192126274108887]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,2.9645581245422363,True,False,1,2026-04-15_14-35-50,1776234950,2.9645581245422363,3591003,ubunto,202.113.76.55,2.9645581245422363,1
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227], ""loss"": [1.5797460079193115, 1.600935935974121], ""roc_auc"": [0.48586010932922363, 0.4757961332798004]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237], ""roc_auc"": [0.595051109790802, 0.5839781761169434]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579], ""loss"": [1.6192126274108887, 1.5995774269104004], ""roc_auc"": [0.5762001276016235, 0.6024190783500671]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.5240490436553955,True,False,2,2026-04-15_14-35-51,1776234951,3.488607168197632,3591003,ubunto,202.113.76.55,3.488607168197632,2
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604, 0.2996254563331604], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227, 0.6159999966621399], ""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004], ""roc_auc"": [0.48586010932922363, 0.4757961332798004, 0.4956932067871094]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954], ""roc_auc"": [0.595051109790802, 0.5839781761169434, 0.5445306897163391]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337], ""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173], ""roc_auc"": [0.5762001276016235, 0.6024190783500671, 0.5739156603813171]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.4702026844024658,True,False,3,2026-04-15_14-35-51,1776234951,3.9588098526000977,3591003,ubunto,202.113.76.55,3.9588098526000977,3
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227, 0.6159999966621399, 0.6040000319480896], ""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504], ""roc_auc"": [0.48586010932922363, 0.4757961332798004, 0.4956932067871094, 0.4939644932746887]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535], ""roc_auc"": [0.595051109790802, 0.5839781761169434, 0.5445306897163391, 0.5591849684715271]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579], ""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654], ""roc_auc"": [0.5762001276016235, 0.6024190783500671, 0.5739156603813171, 0.5840045213699341]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.4672226905822754,True,False,4,2026-04-15_14-35-52,1776234952,4.426032543182373,3591003,ubunto,202.113.76.55,4.426032543182373,4
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227, 0.6159999966621399, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172], ""roc_auc"": [0.48586010932922363, 0.4757961332798004, 0.4956932067871094, 0.4939644932746887, 0.46409377455711365]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086], ""roc_auc"": [0.595051109790802, 0.5839781761169434, 0.5445306897163391, 0.5591849684715271, 0.6312408447265625]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337], ""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473], ""roc_auc"": [0.5762001276016235, 0.6024190783500671, 0.5739156603813171, 0.5840045213699341, 0.5980890989303589]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.4661855697631836,True,False,5,2026-04-15_14-35-52,1776234952,4.892218112945557,3591003,ubunto,202.113.76.55,4.892218112945557,5
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227, 0.6159999966621399, 0.6040000319480896, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172, 1.5827103853225708], ""roc_auc"": [0.48586010932922363, 0.4757961332798004, 0.4956932067871094, 0.4939644932746887, 0.46409377455711365, 0.5007529258728027]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172, 1.5827103853225708]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086, 1.6342953443527222], ""roc_auc"": [0.595051109790802, 0.5839781761169434, 0.5445306897163391, 0.5591849684715271, 0.6312408447265625, 0.5985043048858643]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086, 1.6342953443527222]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337, 0.6133333444595337], ""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473, 1.6072285175323486], ""roc_auc"": [0.5762001276016235, 0.6024190783500671, 0.5739156603813171, 0.5840045213699341, 0.5980890989303589, 0.5645298957824707]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473, 1.6072285175323486]}}}",{},59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.4380490779876709,True,False,6,2026-04-15_14-35-53,1776234953,5.3302671909332275,3591003,ubunto,202.113.76.55,5.3302671909332275,6
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.08774103637772326}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.20999999344348907, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.2996254563331604, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5857872366905212, 0.6054468154907227, 0.6159999966621399, 0.6040000319480896, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172, 1.5827103853225708], ""roc_auc"": [0.48586010932922363, 0.4757961332798004, 0.4956932067871094, 0.4939644932746887, 0.46409377455711365, 0.5007529258728027]}, ""combined"": {""loss"": [1.5797460079193115, 1.600935935974121, 1.5783371925354004, 1.5895066261291504, 1.5835552215576172, 1.5827103853225708]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086, 1.6342953443527222], ""roc_auc"": [0.595051109790802, 0.5839781761169434, 0.5445306897163391, 0.5591849684715271, 0.6312408447265625, 0.5985043048858643]}, ""combined"": {""loss"": [1.6863905191421509, 1.6916626691818237, 1.668304681777954, 1.6482110023498535, 1.6324758529663086, 1.6342953443527222]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337, 0.6133333444595337], ""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473, 1.6072285175323486], ""roc_auc"": [0.5762001276016235, 0.6024190783500671, 0.5739156603813171, 0.5840045213699341, 0.5980890989303589, 0.5645298957824707]}, ""combined"": {""loss"": [1.6192126274108887, 1.5995774269104004, 1.5922142267227173, 1.6020705699920654, 1.5984292030334473, 1.6072285175323486]}}, ""evaluation_frequency"": {""frequency"": 1, ""period"": ""epoch""}}","{""label"": {""loss"": 1.6708149909973145, ""roc_auc"": 0.595051109790802, ""accuracy"": 0.20000000298023224, ""accuracy_micro"": 0.21052631735801697, ""hits_at_k"": 0.6000000238418579, ""confusion_matrix"": [[8, 0, 0, 0, 0], [6, 0, 0, 0, 0], [10, 0, 0, 0, 0], [2, 0, 0, 0, 0], [12, 0, 0, 0, 0]], ""overall_stats"": {""token_accuracy"": 0.21052631578947367, ""avg_precision_macro"": 0.042105263157894736, ""avg_recall_macro"": 0.2, ""avg_f1_score_macro"": 0.06956521739130435, ""avg_precision_micro"": 0.21052631578947367, ""avg_recall_micro"": 0.21052631578947367, ""avg_f1_score_micro"": 0.21052631578947367, ""avg_precision_weighted"": 0.21052631578947367, ""avg_recall_weighted"": 0.21052631578947367, ""avg_f1_score_weighted"": 0.07322654462242563, ""kappa_score"": 0.0}, ""per_class_stats"": {""oos"": {""true_positives"": 8, ""true_negatives"": 0, ""false_positives"": 30, ""false_negatives"": 0, ""true_positive_rate"": 1.0, ""true_negative_rate"": 0.0, ""positive_predictive_value"": 0.21052631578947367, ""negative_predictive_value"": 0, ""false_negative_rate"": 0.0, ""false_positive_rate"": 1.0, ""false_discovery_rate"": 0.7894736842105263, ""false_omission_rate"": 1.0, ""accuracy"": 0.21052631578947367, ""precision"": 0.21052631578947367, ""recall"": 1.0, ""f1_score"": 0.34782608695652173, ""sensitivity"": 1.0, ""specificity"": 0.0, ""hit_rate"": 1.0, ""miss_rate"": 0.0, ""fall_out"": 1.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.7894736842105263}, ""administrative_office_service"": {""true_positives"": 0, ""true_negatives"": 32, ""false_positives"": 0, ""false_negatives"": 6, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.8421052631578947, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.1578947368421053, ""accuracy"": 0.8421052631578947, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.1578947368421053}, ""career_counseling_service"": {""true_positives"": 0, ""true_negatives"": 28, ""false_positives"": 0, ""false_negatives"": 10, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.7368421052631579, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.26315789473684215, ""accuracy"": 0.7368421052631579, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.26315789473684215}, ""network_information_service"": {""true_positives"": 0, ""true_negatives"": 36, ""false_positives"": 0, ""false_negatives"": 2, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.9473684210526315, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.052631578947368474, ""accuracy"": 0.9473684210526315, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.052631578947368474}, ""education_management_service"": {""true_positives"": 0, ""true_negatives"": 26, ""false_positives"": 0, ""false_negatives"": 12, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.6842105263157895, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.3157894736842105, ""accuracy"": 0.6842105263157895, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.3157894736842105}}}, ""combined"": {""loss"": 1.6708149909973145}}",59fe6685,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_59fe6685/,0.1904904842376709,,False,7,2026-04-15_14-35-53,1776234953,5.520757675170898,3591003,ubunto,202.113.76.55,5.520757675170898,7
