parameters,metric_score,training_stats,eval_stats,trial_id,trial_dir,time_this_iter_s,should_checkpoint,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929], ""accuracy_micro"": [0.3071160912513733], ""hits_at_k"": [0.5812765955924988], ""loss"": [1.5794079303741455], ""roc_auc"": [0.48404747247695923]}, ""combined"": {""loss"": [1.5794079303741455]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224], ""accuracy_micro"": [0.21052631735801697], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.6849582195281982], ""roc_auc"": [0.6004910469055176]}, ""combined"": {""loss"": [1.6849582195281982]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224], ""accuracy_micro"": [0.22368420660495758], ""hits_at_k"": [0.6000000238418579], ""loss"": [1.6192059516906738], ""roc_auc"": [0.577367901802063]}, ""combined"": {""loss"": [1.6192059516906738]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,3.0626089572906494,True,False,1,2026-04-15_14-35-24,1776234924,3.0626089572906494,3572414,ubunto,202.113.76.55,3.0626089572906494,1
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227], ""loss"": [1.5794079303741455, 1.6002298593521118], ""roc_auc"": [0.48404747247695923, 0.4815623164176941]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206], ""roc_auc"": [0.6004910469055176, 0.5889961123466492]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579], ""loss"": [1.6192059516906738, 1.600059986114502], ""roc_auc"": [0.577367901802063, 0.6015446186065674]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.4122934341430664,True,False,2,2026-04-15_14-35-24,1776234924,3.474902391433716,3572414,ubunto,202.113.76.55,3.474902391433716,2
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604, 0.2996254563331604], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227, 0.6200000047683716], ""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806], ""roc_auc"": [0.48404747247695923, 0.4815623164176941, 0.48757392168045044]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495], ""roc_auc"": [0.6004910469055176, 0.5889961123466492, 0.5599870085716248]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337], ""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392], ""roc_auc"": [0.577367901802063, 0.6015446186065674, 0.5746452212333679]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.46813344955444336,True,False,3,2026-04-15_14-35-25,1776234925,3.943035840988159,3572414,ubunto,202.113.76.55,3.943035840988159,3
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227, 0.6200000047683716, 0.6040000319480896], ""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006], ""roc_auc"": [0.48404747247695923, 0.4815623164176941, 0.48757392168045044, 0.4919590950012207]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653], ""roc_auc"": [0.6004910469055176, 0.5889961123466492, 0.5599870085716248, 0.5685535073280334]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579], ""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732], ""roc_auc"": [0.577367901802063, 0.6015446186065674, 0.5746452212333679, 0.582825779914856]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.5297870635986328,True,False,4,2026-04-15_14-35-25,1776234925,4.472822904586792,3572414,ubunto,202.113.76.55,4.472822904586792,4
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227, 0.6200000047683716, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047], ""roc_auc"": [0.48404747247695923, 0.4815623164176941, 0.48757392168045044, 0.4919590950012207, 0.4748966097831726]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564], ""roc_auc"": [0.6004910469055176, 0.5889961123466492, 0.5599870085716248, 0.5685535073280334, 0.630997359752655]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337], ""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307], ""roc_auc"": [0.577367901802063, 0.6015446186065674, 0.5746452212333679, 0.582825779914856, 0.5941143035888672]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.4555656909942627,True,False,5,2026-04-15_14-35-26,1776234926,4.928388595581055,3572414,ubunto,202.113.76.55,4.928388595581055,5
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227, 0.6200000047683716, 0.6040000319480896, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047, 1.582472562789917], ""roc_auc"": [0.48404747247695923, 0.4815623164176941, 0.48757392168045044, 0.4919590950012207, 0.4748966097831726, 0.5045799612998962]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047, 1.582472562789917]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564, 1.6350570917129517], ""roc_auc"": [0.6004910469055176, 0.5889961123466492, 0.5599870085716248, 0.5685535073280334, 0.630997359752655, 0.5998817682266235]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564, 1.6350570917129517]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337, 0.6133333444595337], ""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307, 1.6074490547180176], ""roc_auc"": [0.577367901802063, 0.6015446186065674, 0.5746452212333679, 0.582825779914856, 0.5941143035888672, 0.5597983002662659]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307, 1.6074490547180176]}}}",{},7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.4747779369354248,True,False,6,2026-04-15_14-35-26,1776234926,5.4031665325164795,3572414,ubunto,202.113.76.55,5.4031665325164795,6
"{""trainer.learning_rate"": 0.001, ""trainer.batch_size"": 64, ""input_features.text.encoder.dropout"": 0.1661567578247278}",0.20000000298023224,"{""training"": {""label"": {""accuracy"": [0.2175000011920929, 0.20000000298023224, 0.20000000298023224, 0.20399999618530273, 0.20399999618530273, 0.20399999618530273], ""accuracy_micro"": [0.3071160912513733, 0.2996254563331604, 0.2996254563331604, 0.30337077379226685, 0.30337077379226685, 0.30337077379226685], ""hits_at_k"": [0.5812765955924988, 0.6054468154907227, 0.6200000047683716, 0.6040000319480896, 0.6040000319480896, 0.6040000319480896], ""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047, 1.582472562789917], ""roc_auc"": [0.48404747247695923, 0.4815623164176941, 0.48757392168045044, 0.4919590950012207, 0.4748966097831726, 0.5045799612998962]}, ""combined"": {""loss"": [1.5794079303741455, 1.6002298593521118, 1.5786157846450806, 1.5894296169281006, 1.5833568572998047, 1.582472562789917]}}, ""validation"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697, 0.21052631735801697], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579], ""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564, 1.6350570917129517], ""roc_auc"": [0.6004910469055176, 0.5889961123466492, 0.5599870085716248, 0.5685535073280334, 0.630997359752655, 0.5998817682266235]}, ""combined"": {""loss"": [1.6849582195281982, 1.6913079023361206, 1.6683138608932495, 1.6485873460769653, 1.6332008838653564, 1.6350570917129517]}}, ""test"": {""label"": {""accuracy"": [0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224], ""accuracy_micro"": [0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758, 0.22368420660495758], ""hits_at_k"": [0.6000000238418579, 0.6000000238418579, 0.6133333444595337, 0.6000000238418579, 0.6133333444595337, 0.6133333444595337], ""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307, 1.6074490547180176], ""roc_auc"": [0.577367901802063, 0.6015446186065674, 0.5746452212333679, 0.582825779914856, 0.5941143035888672, 0.5597983002662659]}, ""combined"": {""loss"": [1.6192059516906738, 1.600059986114502, 1.5920120477676392, 1.6016757488250732, 1.5983221530914307, 1.6074490547180176]}}, ""evaluation_frequency"": {""frequency"": 1, ""period"": ""epoch""}}","{""label"": {""loss"": 1.6692943572998047, ""roc_auc"": 0.6004910469055176, ""accuracy"": 0.20000000298023224, ""accuracy_micro"": 0.21052631735801697, ""hits_at_k"": 0.6000000238418579, ""confusion_matrix"": [[8, 0, 0, 0, 0], [6, 0, 0, 0, 0], [10, 0, 0, 0, 0], [2, 0, 0, 0, 0], [12, 0, 0, 0, 0]], ""overall_stats"": {""token_accuracy"": 0.21052631578947367, ""avg_precision_macro"": 0.042105263157894736, ""avg_recall_macro"": 0.2, ""avg_f1_score_macro"": 0.06956521739130435, ""avg_precision_micro"": 0.21052631578947367, ""avg_recall_micro"": 0.21052631578947367, ""avg_f1_score_micro"": 0.21052631578947367, ""avg_precision_weighted"": 0.21052631578947367, ""avg_recall_weighted"": 0.21052631578947367, ""avg_f1_score_weighted"": 0.07322654462242563, ""kappa_score"": 0.0}, ""per_class_stats"": {""oos"": {""true_positives"": 8, ""true_negatives"": 0, ""false_positives"": 30, ""false_negatives"": 0, ""true_positive_rate"": 1.0, ""true_negative_rate"": 0.0, ""positive_predictive_value"": 0.21052631578947367, ""negative_predictive_value"": 0, ""false_negative_rate"": 0.0, ""false_positive_rate"": 1.0, ""false_discovery_rate"": 0.7894736842105263, ""false_omission_rate"": 1.0, ""accuracy"": 0.21052631578947367, ""precision"": 0.21052631578947367, ""recall"": 1.0, ""f1_score"": 0.34782608695652173, ""sensitivity"": 1.0, ""specificity"": 0.0, ""hit_rate"": 1.0, ""miss_rate"": 0.0, ""fall_out"": 1.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.7894736842105263}, ""administrative_office_service"": {""true_positives"": 0, ""true_negatives"": 32, ""false_positives"": 0, ""false_negatives"": 6, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.8421052631578947, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.1578947368421053, ""accuracy"": 0.8421052631578947, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.1578947368421053}, ""career_counseling_service"": {""true_positives"": 0, ""true_negatives"": 28, ""false_positives"": 0, ""false_negatives"": 10, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.7368421052631579, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.26315789473684215, ""accuracy"": 0.7368421052631579, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.26315789473684215}, ""network_information_service"": {""true_positives"": 0, ""true_negatives"": 36, ""false_positives"": 0, ""false_negatives"": 2, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.9473684210526315, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.052631578947368474, ""accuracy"": 0.9473684210526315, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.052631578947368474}, ""education_management_service"": {""true_positives"": 0, ""true_negatives"": 26, ""false_positives"": 0, ""false_negatives"": 12, ""true_positive_rate"": 0.0, ""true_negative_rate"": 1.0, ""positive_predictive_value"": 0, ""negative_predictive_value"": 0.6842105263157895, ""false_negative_rate"": 1.0, ""false_positive_rate"": 0.0, ""false_discovery_rate"": 1.0, ""false_omission_rate"": 0.3157894736842105, ""accuracy"": 0.6842105263157895, ""precision"": 0, ""recall"": 0.0, ""f1_score"": 0, ""sensitivity"": 0.0, ""specificity"": 1.0, ""hit_rate"": 0.0, ""miss_rate"": 1.0, ""fall_out"": 0.0, ""matthews_correlation_coefficient"": 0, ""informedness"": 0.0, ""markedness"": -0.3157894736842105}}}, ""combined"": {""loss"": 1.6692943572998047}}",7f2f21db,/home/yhz/local_iot/banckend/storage/trained_models/latest/Bi-LSTM_Hyperopt/hyperopt/trial_7f2f21db/,0.2046186923980713,,False,7,2026-04-15_14-35-27,1776234927,5.607785224914551,3572414,ubunto,202.113.76.55,5.607785224914551,7
